id,label,attr_0,attr_1
7353,R7353,2831,2944
7354,R7354,9141,6765
7355,R7355,9471,8647
7356,R7356,6741,3892
7357,R7357,5445,6464
7358,R7358,8983,2904
7359,R7359,6129,5284
7360,R7360,3977,8515
7361,R7361,3509,1998
7362,R7362,5358,6494
7363,R7363,6767,3791
7364,R7364,4861,9193
7365,R7365,1765,9239
7366,R7366,863,3170
7367,R7367,380,9207
7368,R7368,1130,6777
7369,R7369,5401,3998
7370,R7370,4164,9187
7371,R7371,203,3817
7372,R7372,5937,6042
7373,R7373,5565,4196
7374,R7374,3000,5
7375,R7375,8036,3502
7376,R7376,5817,879
7377,R7377,8925,7512
7378,R7378,7259,9150
7379,R7379,4189,5836
7380,R7380,4724,40
7381,R7381,827,258
7382,R7382,9120,9307
7383,R7383,6596,9613
7384,R7384,751,532
7385,R7385,6735,6392
7386,R7386,6198,9115
7387,R7387,9353,2623
7388,R7388,8080,8140
7389,R7389,8435,476
7390,R7390,8546,8061
7391,R7391,5648,5238
7392,R7392,2485,9861
7393,R7393,1800,1956
7394,R7394,1243,2751
7395,R7395,6853,3050
7396,R7396,8617,8659
7397,R7397,6522,4735
7398,R7398,9006,1500
7399,R7399,7385,823
7400,R7400,7014,5260
7401,R7401,3689,2406
7402,R7402,4792,1028
7403,R7403,9654,1586
7404,R7404,3202,8500
7405,R7405,4438,4183
7406,R7406,6683,6881
7407,R7407,3833,1902
7408,R7408,586,5650
7409,R7409,2519,3557
7410,R7410,8515,1853
7411,R7411,9939,9996
7412,R7412,606,7908
7413,R7413,436,2182
7414,R7414,5053,6393
7415,R7415,9182,9915
7416,R7416,4158,4299
7417,R7417,8482,5017
7418,R7418,5813,9462
7419,R7419,1177,5628
7420,R7420,2994,7766
7421,R7421,521,352
7422,R7422,7413,5607
7423,R7423,5077,9009
7424,R7424,2323,5615
7425,R7425,1940,588
7426,R7426,7256,162
7427,R7427,1446,7778
7428,R7428,1126,7187
7429,R7429,7850,8473
7430,R7430,5410,4492
7431,R7431,460,2982
7432,R7432,6230,4244
7433,R7433,7234,7380
7434,R7434,6328,381
7435,R7435,8605,1020
7436,R7436,3585,563
7437,R7437,5354,6527
7438,R7438,9721,9103
7439,R7439,1726,5808
7440,R7440,1636,4882
7441,R7441,8699,3460
7442,R7442,4072,6022
7443,R7443,1630,4523
7444,R7444,4357,5621
7445,R7445,8870,6087
7446,R7446,8032,4506
7447,R7447,5105,6548
7448,R7448,3096,8553
7449,R7449,6855,2253
7450,R7450,3172,7616
7451,R7451,4608,8891
7452,R7452,4352,1366
7453,R7453,4997,9903
7454,R7454,5474,7047
7455,R7455,3488,9270
7456,R7456,2103,1894
7457,R7457,3456,9986
7458,R7458,4335,5419
7459,R7459,376,7436
7460,R7460,3924,4107
7461,R7461,1940,3080
7462,R7462,7977,6300
7463,R7463,2731,4384
7464,R7464,947,8154
7465,R7465,253,148
7466,R7466,6454,4471
7467,R7467,9920,4197
7468,R7468,866,2821
7469,R7469,5275,4809
7470,R7470,600,6046
7471,R7471,346,2696
7472,R7472,2300,5184
7473,R7473,1056,391
7474,R7474,5734,3407
7475,R7475,8956,4862
7476,R7476,1203,1070
7477,R7477,1201,5052
7478,R7478,1460,9269
7479,R7479,6981,7191
7480,R7480,4019,6737
7481,R7481,3785,778
7482,R7482,4771,2853
7483,R7483,4898,6543
7484,R7484,7246,3874
7485,R7485,3589,7803
7486,R7486,65,1556
7487,R7487,9110,7613
7488,R7488,8126,753
7489,R7489,7137,3796
7490,R7490,6242,4125
7491,R7491,8946,2276
7492,R7492,5710,2813
7493,R7493,9880,8729
7494,R7494,9519,4907
7495,R7495,6904,4618
7496,R7496,9799,4820
7497,R7497,4352,6134
7498,R7498,931,7482
7499,R7499,9494,8559
7500,R7500,2340,3402
7501,R7501,9458,3098
7502,R7502,1145,1190
7503,R7503,8235,8236
7504,R7504,8764,7105
7505,R7505,6512,4944
7506,R7506,1142,8519
7507,R7507,1477,8687
7508,R7508,4842,6126
7509,R7509,8396,1238
7510,R7510,3061,8870
7511,R7511,667,6597
7512,R7512,1418,3397
7513,R7513,8055,2656
7514,R7514,4118,5299
7515,R7515,4203,6900
7516,R7516,2278,2702
7517,R7517,4873,9090
7518,R7518,9640,8873
7519,R7519,4019,3707
7520,R7520,897,1033
7521,R7521,198,2980
7522,R7522,3828,4186
7523,R7523,2334,4555
7524,R7524,7842,6286
7525,R7525,156,6607
7526,R7526,1901,8498
7527,R7527,8960,9011
7528,R7528,5697,3938
7529,R7529,499,1410
7530,R7530,792,7868
7531,R7531,5671,7277
7532,R7532,8657,4676
7533,R7533,4293,400
7534,R7534,238,5382
7535,R7535,3777,6472
7536,R7536,5892,3951
7537,R7537,5897,3826
7538,R7538,1123,5842
7539,R7539,4544,8515
7540,R7540,4371,4427
7541,R7541,7998,6675
7542,R7542,1712,8157
7543,R7543,6885,4329
7544,R7544,8351,9697
7545,R7545,6075,9771
7546,R7546,3461,813
7547,R7547,9527,8931
7548,R7548,1383,939
7549,R7549,2659,1549
7550,R7550,7738,6754
7551,R7551,9217,9638
7552,R7552,7299,5621
7553,R7553,9249,208
7554,R7554,4454,954
7555,R7555,7683,6986
7556,R7556,9772,3513
7557,R7557,7411,5479
7558,R7558,6347,3537
7559,R7559,1130,3796
7560,R7560,8928,1173
7561,R7561,7693,5698
7562,R7562,264,3586
7563,R7563,8810,5606
7564,R7564,2084,5015
7565,R7565,1849,8230
7566,R7566,2853,9772
7567,R7567,408,1356
7568,R7568,4672,4461
7569,R7569,3705,3410
7570,R7570,2531,1247
7571,R7571,5533,1544
7572,R7572,2225,8271
7573,R7573,7314,9905
7574,R7574,9657,5447
7575,R7575,9717,4743
7576,R7576,2149,834
7577,R7577,5457,1781
7578,R7578,3328,7579
7579,R7579,2692,4909
7580,R7580,9569,2456
7581,R7581,9797,2187
7582,R7582,288,975
7583,R7583,1036,6576
7584,R7584,4760,7240
7585,R7585,9586,999
7586,R7586,9011,5202
7587,R7587,1121,8912
7588,R7588,2559,5513
7589,R7589,2509,1827
7590,R7590,7989,4269
7591,R7591,8919,4005
7592,R7592,47,7988
7593,R7593,6289,8825
7594,R7594,1061,7268
7595,R7595,5635,6638
7596,R7596,4957,2296
7597,R7597,8743,8285
7598,R7598,9345,7500
7599,R7599,38,7132
7600,R7600,9196,6535
7601,R7601,4013,5457
7602,R7602,6985,3961
7603,R7603,127,9182
7604,R7604,5789,3357
7605,R7605,8641,2981
7606,R7606,9792,7357
7607,R7607,9809,9921
7608,R7608,9979,352
7609,R7609,4669,4159
7610,R7610,6924,3487
7611,R7611,2027,8726
7612,R7612,3222,3914
7613,R7613,1882,4305
7614,R7614,9108,2991
7615,R7615,7910,5511
7616,R7616,5221,617
7617,R7617,6078,582
7618,R7618,9014,3515
7619,R7619,7095,7321
7620,R7620,4879,5767
7621,R7621,9823,7969
7622,R7622,5678,1102
7623,R7623,9988,3619
7624,R7624,3220,1043
7625,R7625,3449,1704
7626,R7626,2419,4046
7627,R7627,2377,7629
7628,R7628,4944,6823
7629,R7629,5465,9261
7630,R7630,483,9547
7631,R7631,2267,2937
7632,R7632,3976,2708
7633,R7633,8588,4580
7634,R7634,5569,3233
7635,R7635,5220,3288
7636,R7636,7634,8418
7637,R7637,8659,590
7638,R7638,9969,2655
7639,R7639,8679,50
7640,R7640,124,7874
7641,R7641,9722,1275
7642,R7642,4916,7796
7643,R7643,7339,241
7644,R7644,7676,2502
7645,R7645,2677,2050
7646,R7646,3358,7543
7647,R7647,2674,1372
7648,R7648,1941,885
7649,R7649,6542,3123
7650,R7650,2022,1351
7651,R7651,2244,6927
7652,R7652,5022,8487
7653,R7653,1843,1674
7654,R7654,5476,2215
7655,R7655,8524,1485
7656,R7656,7891,4897
7657,R7657,516,8735
7658,R7658,5257,6277
7659,R7659,3707,3177
7660,R7660,8807,7201
7661,R7661,113,2094
7662,R7662,3525,2947
7663,R7663,987,3152
7664,R7664,181,8200
7665,R7665,1884,7797
7666,R7666,8293,695
7667,R7667,5020,7287
7668,R7668,8709,7240
7669,R7669,3682,4110
7670,R7670,7747,3646
7671,R7671,7683,7004
7672,R7672,5858,7419
7673,R7673,9192,6985
7674,R7674,8573,515
7675,R7675,594,3470
7676,R7676,2835,2854
7677,R7677,4435,6996
7678,R7678,2860,4505
7679,R7679,648,2759
7680,R7680,7275,8737
7681,R7681,5595,3538
7682,R7682,223,3171
7683,R7683,338,1201
7684,R7684,9522,3742
7685,R7685,4561,3715
7686,R7686,3349,2532
7687,R7687,6597,4844
7688,R7688,6394,4728
7689,R7689,5258,6471
7690,R7690,4391,2711
7691,R7691,5560,2287
7692,R7692,8751,5217
7693,R7693,4749,3235
7694,R7694,6214,1487
7695,R7695,2392,7724
7696,R7696,5837,1954
7697,R7697,553,9324
7698,R7698,7625,618
7699,R7699,8945,5222
7700,R7700,3120,2008
7701,R7701,3762,9716
7702,R7702,3409,2802
7703,R7703,1322,8367
7704,R7704,5046,637
7705,R7705,9579,3276
7706,R7706,8975,8003
7707,R7707,3076,6391
7708,R7708,1198,2353
7709,R7709,7265,3701
7710,R7710,8298,2643
7711,R7711,5495,5417
7712,R7712,3376,6898
7713,R7713,4174,3912
7714,R7714,8569,6137
7715,R7715,5208,1358
7716,R7716,7332,296
7717,R7717,8273,2178
7718,R7718,2131,8891
7719,R7719,8766,8198
7720,R7720,1961,6870
7721,R7721,3442,5091
7722,R7722,5184,8237
7723,R7723,8973,6697
7724,R7724,6857,4488
7725,R7725,4818,1013
7726,R7726,271,5107
7727,R7727,5330,9180
7728,R7728,7116,9480
7729,R7729,2593,3790
7730,R7730,841,7013
7731,R7731,407,4456
7732,R7732,8071,4515
7733,R7733,2592,3220
7734,R7734,4846,8618
7735,R7735,5711,3962
7736,R7736,5733,6360
7737,R7737,2907,2327
7738,R7738,1566,6655
7739,R7739,1582,9153
7740,R7740,2696,5144
7741,R7741,6201,7564
7742,R7742,478,8294
7743,R7743,9847,1359
7744,R7744,790,1906
7745,R7745,7795,4639
7746,R7746,3690,8156
7747,R7747,3468,4761
7748,R7748,3773,2353
7749,R7749,7109,5505
7750,R7750,4606,8618
7751,R7751,5036,9752
7752,R7752,8658,9816
7753,R7753,2116,9132
7754,R7754,9583,3699
7755,R7755,5738,7509
7756,R7756,9323,648
7757,R7757,5847,8779
7758,R7758,8841,5128
7759,R7759,5696,4830
7760,R7760,2630,3811
7761,R7761,5458,798
7762,R7762,5035,7264
7763,R7763,6554,5081
7764,R7764,7416,7269
7765,R7765,3844,9151
7766,R7766,7548,8353
7767,R7767,8416,9878
7768,R7768,7399,3190
7769,R7769,8306,1537
7770,R7770,8893,6131
7771,R7771,1996,5344
7772,R7772,1405,9046
7773,R7773,426,8449
7774,R7774,4432,1113
7775,R7775,5425,7889
7776,R7776,1858,9263
7777,R7777,8210,5957
7778,R7778,3426,4869
7779,R7779,6306,9857
7780,R7780,8405,8910
7781,R7781,3279,2890
7782,R7782,1244,4853
7783,R7783,3995,951
7784,R7784,1364,8191
7785,R7785,2141,1163
7786,R7786,8974,8677
7787,R7787,6115,542
7788,R7788,8566,7140
7789,R7789,5021,849
7790,R7790,4615,4353
7791,R7791,2235,1715
7792,R7792,4128,3047
7793,R7793,5428,2355
7794,R7794,8575,1519
7795,R7795,5281,8411
7796,R7796,1017,4599
7797,R7797,5183,1387
7798,R7798,8486,3967
7799,R7799,1897,3418
7800,R7800,2183,7793
7801,R7801,9675,7510
7802,R7802,55,6272
7803,R7803,1492,5916
7804,R7804,3947,923
7805,R7805,9531,5328
7806,R7806,1254,7541
7807,R7807,7719,9406
7808,R7808,9418,6278
7809,R7809,5509,1427
7810,R7810,4323,5772
7811,R7811,1334,6043
7812,R7812,1977,1462
7813,R7813,5036,9700
7814,R7814,9582,600
7815,R7815,6365,3426
7816,R7816,5768,419
7817,R7817,2420,5149
7818,R7818,1741,1531
7819,R7819,9967,3988
7820,R7820,2654,9562
7821,R7821,6618,3359
7822,R7822,6302,9684
7823,R7823,4643,2026
7824,R7824,6693,3222
7825,R7825,8365,3614
7826,R7826,2675,5392
7827,R7827,978,3950
7828,R7828,2821,746
7829,R7829,5107,6565
7830,R7830,9742,1312
7831,R7831,6440,6429
7832,R7832,7345,586
7833,R7833,8358,7124
7834,R7834,6062,5069
7835,R7835,3189,226
7836,R7836,7110,9109
7837,R7837,2780,6864
7838,R7838,258,4463
7839,R7839,3119,247
7840,R7840,517,4554
7841,R7841,379,2988
7842,R7842,6515,9942
7843,R7843,4822,2304
7844,R7844,363,6235
7845,R7845,9542,3085
7846,R7846,3018,9382
7847,R7847,9762,3024
7848,R7848,1469,1749
7849,R7849,8296,2231
7850,R7850,182,2501
7851,R7851,4806,4768
7852,R7852,5702,2256
7853,R7853,2037,6721
7854,R7854,5468,9656
7855,R7855,4960,3244
7856,R7856,7828,8741
7857,R7857,9565,2801
7858,R7858,9135,4414
7859,R7859,9223,5940
7860,R7860,8854,4423
7861,R7861,7603,1895
7862,R7862,150,4901
7863,R7863,3191,4729
7864,R7864,8211,1401
7865,R7865,8343,3802
7866,R7866,9074,1341
7867,R7867,1855,996
7868,R7868,848,6123
7869,R7869,2577,8971
7870,R7870,8989,9502
7871,R7871,9517,4552
7872,R7872,3696,3332
7873,R7873,649,3538
7874,R7874,7929,6410
7875,R7875,1153,8489
7876,R7876,1161,1342
7877,R7877,9302,5007
7878,R7878,8058,9273
7879,R7879,2853,2018
7880,R7880,4420,112
7881,R7881,813,3207
7882,R7882,9669,1527
7883,R7883,5948,3052
7884,R7884,3215,4381
7885,R7885,6030,5468
7886,R7886,4071,8685
7887,R7887,236,6511
7888,R7888,6912,8535
7889,R7889,8463,7862
7890,R7890,8915,2610
7891,R7891,3837,5020
7892,R7892,6983,9061
7893,R7893,9210,4073
7894,R7894,663,4266
7895,R7895,8422,6124
7896,R7896,4073,1918
7897,R7897,8457,3571
7898,R7898,4282,5119
7899,R7899,6108,6400
7900,R7900,8524,6304
7901,R7901,4904,6469
7902,R7902,6202,2945
7903,R7903,4990,3597
7904,R7904,6961,1967
7905,R7905,4666,6183
7906,R7906,7268,6932
7907,R7907,521,4621
7908,R7908,6383,2719
7909,R7909,2668,943
7910,R7910,3632,1146
7911,R7911,7910,3107
7912,R7912,7477,8737
7913,R7913,9118,8394
7914,R7914,4295,841
7915,R7915,5501,9300
7916,R7916,7479,7864
7917,R7917,8399,4551
7918,R7918,6000,8409
7919,R7919,8889,119
7920,R7920,7634,7221
7921,R7921,4693,1781
7922,R7922,9385,5181
7923,R7923,5202,8707
7924,R7924,9526,5923
7925,R7925,6051,2279
7926,R7926,5501,8929
7927,R7927,5025,6756
7928,R7928,280,9248
7929,R7929,9473,7680
7930,R7930,5778,3271
7931,R7931,2525,6917
7932,R7932,933,6064
7933,R7933,2742,1507
7934,R7934,4735,3250
7935,R7935,2088,2808
7936,R7936,9887,6066
7937,R7937,9263,1952
7938,R7938,8520,6906
7939,R7939,4230,6481
7940,R7940,4544,3546
7941,R7941,2874,2456
7942,R7942,1256,2426
7943,R7943,569,7192
7944,R7944,9483,1981
7945,R7945,820,2538
7946,R7946,4830,3379
7947,R7947,5563,8993
7948,R7948,4461,8566
7949,R7949,74,5937
7950,R7950,6407,6427
7951,R7951,4921,9468
7952,R7952,9899,362
7953,R7953,869,6997
7954,R7954,7543,1728
7955,R7955,6935,168
7956,R7956,7248,3318
7957,R7957,7849,9119
7958,R7958,7479,2391
7959,R7959,2773,8715
7960,R7960,6390,1044
7961,R7961,4987,3230
7962,R7962,4655,5928
7963,R7963,3682,1108
7964,R7964,605,6409
7965,R7965,1689,5204
7966,R7966,1789,1505
7967,R7967,7721,9036
7968,R7968,827,2155
7969,R7969,8990,5570
7970,R7970,6682,7253
7971,R7971,8139,5044
7972,R7972,5376,4552
7973,R7973,4173,1167
7974,R7974,4295,9108
7975,R7975,2229,6280
7976,R7976,8563,7720
7977,R7977,9279,6611
7978,R7978,2689,8187
7979,R7979,3366,7685
7980,R7980,9123,5690
7981,R7981,8163,9932
7982,R7982,7343,5249
7983,R7983,8673,843
7984,R7984,1317,7158
7985,R7985,7889,5866
7986,R7986,5807,3955
7987,R7987,4816,5133
7988,R7988,7592,6872
7989,R7989,8157,9581
7990,R7990,8273,6401
7991,R7991,4156,1463
7992,R7992,841,8121
7993,R7993,4711,251
7994,R7994,4763,5316
7995,R7995,9157,3665
7996,R7996,4099,1160
7997,R7997,6109,4241
7998,R7998,9625,3403
7999,R7999,4580,7278
8000,R8000,6904,4077
8001,R8001,3338,3040
8002,R8002,3066,7990
8003,R8003,6959,3830
8004,R8004,3991,5866
8005,R8005,5818,6953
8006,R8006,3137,1379
8007,R8007,4684,4874
8008,R8008,5592,5533
8009,R8009,4286,638
8010,R8010,1440,3678
8011,R8011,6538,5646
8012,R8012,8818,3092
8013,R8013,1043,1206
8014,R8014,7893,4302
8015,R8015,367,5297
8016,R8016,9662,2621
8017,R8017,2997,2536
8018,R8018,4943,3375
8019,R8019,2342,5950
8020,R8020,3263,1264
8021,R8021,7415,5104
8022,R8022,638,1158
8023,R8023,449,265
8024,R8024,1445,9098
8025,R8025,3322,7147
8026,R8026,1002,6720
8027,R8027,2643,4608
8028,R8028,9883,7839
8029,R8029,6507,3398
8030,R8030,27,4666
8031,R8031,9919,8789
8032,R8032,5325,2354
8033,R8033,4640,5995
8034,R8034,4312,4417
8035,R8035,2423,5531
8036,R8036,850,4353
8037,R8037,4461,6184
8038,R8038,6179,1889
8039,R8039,3202,6057
8040,R8040,6232,8724
8041,R8041,2839,3607
8042,R8042,4037,771
8043,R8043,8874,3821
8044,R8044,3724,3949
8045,R8045,4570,2075
8046,R8046,7452,6847
8047,R8047,7364,827
8048,R8048,3050,5048
8049,R8049,1506,7834
8050,R8050,1651,858
8051,R8051,1005,5188
8052,R8052,3446,5587
8053,R8053,8426,289
8054,R8054,1725,8082
8055,R8055,937,1443
8056,R8056,8489,5194
8057,R8057,6401,7689
8058,R8058,9924,2182
8059,R8059,4335,7307
8060,R8060,7727,3386
8061,R8061,3182,8195
8062,R8062,6828,2679
8063,R8063,2455,9097
8064,R8064,6237,8216
8065,R8065,193,7832
8066,R8066,5233,8450
8067,R8067,6914,1340
8068,R8068,1360,9942
8069,R8069,5142,4910
8070,R8070,323,7389
8071,R8071,8070,6850
8072,R8072,3551,6095
8073,R8073,8273,8878
8074,R8074,3565,9266
8075,R8075,168,4574
8076,R8076,8182,5769
8077,R8077,4709,4681
8078,R8078,4341,3322
8079,R8079,7556,2962
8080,R8080,7693,3224
8081,R8081,6254,2467
8082,R8082,1393,2728
8083,R8083,473,1870
8084,R8084,4436,7930
8085,R8085,3624,3473
8086,R8086,6128,405
8087,R8087,2315,305
8088,R8088,1901,5582
8089,R8089,931,2388
8090,R8090,9160,9345
8091,R8091,2380,6002
8092,R8092,4804,1089
8093,R8093,8552,6603
8094,R8094,2198,9224
8095,R8095,1255,9323
8096,R8096,3738,7471
8097,R8097,5198,3957
8098,R8098,7694,3655
8099,R8099,147,2790
8100,R8100,2667,4545
8101,R8101,2464,4607
8102,R8102,6040,4768
8103,R8103,1996,6193
8104,R8104,2864,3229
8105,R8105,1105,6829
8106,R8106,2387,5295
8107,R8107,399,6218
8108,R8108,5343,8194
8109,R8109,6916,6848
8110,R8110,2938,3500
8111,R8111,1850,9578
8112,R8112,5224,9169
8113,R8113,9289,7453
8114,R8114,6012,2271
8115,R8115,8769,3275
8116,R8116,10,2879
8117,R8117,8421,7034
8118,R8118,6350,9194
8119,R8119,9450,4639
8120,R8120,8444,7042
8121,R8121,8815,3076
8122,R8122,4875,2960
8123,R8123,3015,9131
8124,R8124,1689,3314
8125,R8125,5765,4715
8126,R8126,984,909
8127,R8127,7485,499
8128,R8128,8796,2275
8129,R8129,2418,8672
8130,R8130,9263,8517
8131,R8131,6387,6290
8132,R8132,8094,5208
8133,R8133,1336,2853
8134,R8134,469,3916
8135,R8135,9919,250
8136,R8136,5624,3470
8137,R8137,1917,229
8138,R8138,9667,90
8139,R8139,169,693
8140,R8140,9556,3061
8141,R8141,1200,7134
8142,R8142,5342,9228
8143,R8143,7687,4511
8144,R8144,344,1308
8145,R8145,94,1889
8146,R8146,5046,9223
8147,R8147,9454,1338
8148,R8148,2473,8682
8149,R8149,9004,8760
8150,R8150,9876,9308
8151,R8151,8310,1174
8152,R8152,9602,5373
8153,R8153,9395,1791
8154,R8154,6479,9475
8155,R8155,9733,6912
8156,R8156,2647,416
8157,R8157,216,4430
8158,R8158,2290,8662
8159,R8159,3783,155
8160,R8160,7009,301
8161,R8161,2842,8024
8162,R8162,9061,4846
8163,R8163,2382,8477
8164,R8164,9838,5654
8165,R8165,5873,5961
8166,R8166,5000,6214
8167,R8167,5566,4158
8168,R8168,8546,8687
8169,R8169,1911,4126
8170,R8170,7372,9750
8171,R8171,9739,379
8172,R8172,3692,2933
8173,R8173,7284,7860
8174,R8174,7960,2292
8175,R8175,7788,8237
8176,R8176,2147,7968
8177,R8177,3476,7465
8178,R8178,9227,8596
8179,R8179,3446,2341
8180,R8180,2862,3458
8181,R8181,6263,8039
8182,R8182,9395,3558
8183,R8183,3973,1973
8184,R8184,233,1572
8185,R8185,3545,3983
8186,R8186,5394,2186
8187,R8187,4489,8458
8188,R8188,8668,373
8189,R8189,4561,7671
8190,R8190,6741,1017
8191,R8191,3019,4486
8192,R8192,5483,7521
8193,R8193,5396,8363
8194,R8194,6548,6873
8195,R8195,7306,6063
8196,R8196,1896,8524
8197,R8197,5797,5723
8198,R8198,6627,6599
8199,R8199,1146,4964
8200,R8200,852,7846
8201,R8201,255,9855
8202,R8202,9062,8680
8203,R8203,6329,1902
8204,R8204,6745,5438
8205,R8205,8653,6355
8206,R8206,3639,1838
8207,R8207,5533,3342
8208,R8208,6933,4192
8209,R8209,8596,4605
8210,R8210,9426,1031
8211,R8211,3153,9831
8212,R8212,3360,6759
8213,R8213,5944,6639
8214,R8214,1203,6343
8215,R8215,2600,528
8216,R8216,7799,4387
8217,R8217,2238,9386
8218,R8218,4088,2361
8219,R8219,9254,1715
8220,R8220,921,5123
8221,R8221,3731,7572
8222,R8222,1499,2146
8223,R8223,5422,8068
8224,R8224,7944,4949
8225,R8225,6193,8486
8226,R8226,3390,259
8227,R8227,2024,5143
8228,R8228,6320,7632
8229,R8229,8652,1333
8230,R8230,2336,5223
8231,R8231,4840,8380
8232,R8232,4531,3212
8233,R8233,3490,7256
8234,R8234,4498,1975
8235,R8235,762,4011
8236,R8236,1557,2533
8237,R8237,7897,9515
8238,R8238,9232,5893
8239,R8239,7568,4610
8240,R8240,5783,3755
8241,R8241,4923,5542
8242,R8242,7466,8604
8243,R8243,8412,4460
8244,R8244,6283,9724
8245,R8245,1225,3889
8246,R8246,416,3583
8247,R8247,2437,7276
8248,R8248,9428,6020
8249,R8249,8039,8613
8250,R8250,2956,7966
8251,R8251,8937,3011
8252,R8252,2630,7018
8253,R8253,3185,6408
8254,R8254,6750,1108
8255,R8255,8194,3213
8256,R8256,9394,7367
8257,R8257,5088,7388
8258,R8258,8813,284
8259,R8259,8211,9261
8260,R8260,423,8132
8261,R8261,6788,2973
8262,R8262,5055,1659
8263,R8263,614,4908
8264,R8264,9889,58
8265,R8265,7183,7742
8266,R8266,5699,8908
8267,R8267,6206,8431
8268,R8268,7484,7534
8269,R8269,744,4209
8270,R8270,8238,5957
8271,R8271,8248,6837
8272,R8272,5774,9563
8273,R8273,9505,4062
8274,R8274,8794,2419
8275,R8275,2187,9788
8276,R8276,9756,630
8277,R8277,6248,4438
8278,R8278,1965,9622
8279,R8279,4894,6177
8280,R8280,7683,4507
8281,R8281,6233,3962
8282,R8282,4201,7363
8283,R8283,9256,5822
8284,R8284,2567,9266
8285,R8285,6655,9812
8286,R8286,4313,7955
8287,R8287,683,2787
8288,R8288,3983,6802
8289,R8289,9498,6857
8290,R8290,1364,6595
8291,R8291,9692,859
8292,R8292,8572,667
8293,R8293,2501,6443
8294,R8294,4181,3135
8295,R8295,2449,5303
8296,R8296,7829,5073
8297,R8297,426,267
8298,R8298,9303,3431
8299,R8299,2074,492
8300,R8300,9671,3592
8301,R8301,536,2772
8302,R8302,536,8972
8303,R8303,507,1533
8304,R8304,5775,3574
8305,R8305,5616,5199
8306,R8306,5069,5707
8307,R8307,2181,2353
8308,R8308,446,568
8309,R8309,4653,7448
8310,R8310,7230,1977
8311,R8311,250,1969
8312,R8312,3961,4237
8313,R8313,2287,585
8314,R8314,1063,878
8315,R8315,8848,4742
8316,R8316,4834,9060
8317,R8317,6476,8329
8318,R8318,844,9220
8319,R8319,2547,5495
8320,R8320,5378,6665
8321,R8321,5119,7871
8322,R8322,5264,6582
8323,R8323,5637,4178
8324,R8324,8808,761
8325,R8325,6532,4750
8326,R8326,4705,7438
8327,R8327,2880,5925
8328,R8328,7148,5700
8329,R8329,8910,1375
8330,R8330,2265,4685
8331,R8331,7895,5865
8332,R8332,6707,7712
8333,R8333,2477,7657
8334,R8334,5610,8600
8335,R8335,2040,5774
8336,R8336,6557,4986
8337,R8337,7092,9039
8338,R8338,4320,73
8339,R8339,4888,4004
8340,R8340,4948,8788
8341,R8341,5103,5104
8342,R8342,2540,7153
8343,R8343,3220,8764
8344,R8344,8534,5163
8345,R8345,5946,9336
8346,R8346,9000,2806
8347,R8347,9848,2072
8348,R8348,117,4681
8349,R8349,2195,7616
8350,R8350,4790,9083
8351,R8351,6043,143
8352,R8352,9747,7173
8353,R8353,2439,7330
8354,R8354,2542,4459
8355,R8355,9904,7308
8356,R8356,250,2988
8357,R8357,2593,6634
8358,R8358,8919,4673
8359,R8359,5376,8087
8360,R8360,7392,3067
8361,R8361,9028,1219
8362,R8362,1524,3960
8363,R8363,6737,6618
8364,R8364,9507,3450
8365,R8365,3253,7757
8366,R8366,9902,822
8367,R8367,9007,330
8368,R8368,8976,7153
8369,R8369,8871,3735
8370,R8370,7636,7412
8371,R8371,787,3989
8372,R8372,9007,5380
8373,R8373,2177,7487
8374,R8374,646,9368
8375,R8375,6222,8570
8376,R8376,3137,89
8377,R8377,4791,3038
8378,R8378,1764,2773
8379,R8379,6454,9022
8380,R8380,6939,5743
8381,R8381,8417,3957
8382,R8382,2884,6994
8383,R8383,67,8446
8384,R8384,6280,9887
8385,R8385,2755,1380
8386,R8386,3093,3789
8387,R8387,2240,1523
8388,R8388,1450,98
8389,R8389,6876,6120
8390,R8390,9797,4319
8391,R8391,8553,2241
8392,R8392,7089,4045
8393,R8393,8020,5574
8394,R8394,6740,9230
8395,R8395,6715,1181
8396,R8396,8804,4852
8397,R8397,2343,8973
8398,R8398,1285,8301
8399,R8399,3231,8884
8400,R8400,1434,8778
8401,R8401,6752,275
8402,R8402,3983,3414
8403,R8403,9742,2103
8404,R8404,8405,6851
8405,R8405,2875,609
8406,R8406,8586,6824
8407,R8407,1134,8828
8408,R8408,6161,1827
8409,R8409,510,496
8410,R8410,2571,8562
8411,R8411,9637,5451
8412,R8412,5177,453
8413,R8413,4146,6498
8414,R8414,1246,3374
8415,R8415,6863,8971
8416,R8416,7619,3810
8417,R8417,1582,5438
8418,R8418,7879,9713
8419,R8419,4642,6535
8420,R8420,863,9548
8421,R8421,9569,2001
8422,R8422,5848,2795
8423,R8423,1219,2160
8424,R8424,198,3378
8425,R8425,2394,2373
8426,R8426,5141,2062
8427,R8427,784,5842
8428,R8428,8000,7851
8429,R8429,3939,3590
8430,R8430,392,156
8431,R8431,7324,8250
8432,R8432,438,2944
8433,R8433,5868,646
8434,R8434,6251,2183
8435,R8435,1455,6257
8436,R8436,8022,2870
8437,R8437,9222,1002
8438,R8438,2282,4305
8439,R8439,9168,6498
8440,R8440,5483,2753
8441,R8441,9853,5491
8442,R8442,8740,9470
8443,R8443,7273,1277
8444,R8444,2480,5913
